date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:00:23	1554/1554	---M--	200	added ('OK')	text/html	etag:%2219134079-612-7b516440%22	http://www.kawashima-pack.co.jp/eng/menu.html	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/menu.html	(from http://www.kawashima-pack.co.jp/eng/data.html)
09:00:24	5100/5100	---M--	200	added ('OK')	text/html	etag:%2219134074-13ec-7b422200%22	http://www.kawashima-pack.co.jp/eng/attopics.html	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/attopics.html	(from http://www.kawashima-pack.co.jp/eng/data.html)
09:00:25	43/43	---M--	200	added ('OK')	image/gif	etag:%221913432f-2b-a5d0e880%22	http://www.kawashima-pack.co.jp/profile-top/attodetl.files/logo.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/profile-top/attodetl.files/logo.gif	(from http://www.kawashima-pack.co.jp/profile-top/profile-top.html)
09:00:26	8539/8539	---M--	200	added ('OK')	text/html	etag:%22191341ed-215b-92be1880%22	http://www.kawashima-pack.co.jp/inquiry_ad/form_kawa_ad.html	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/inquiry_ad/form_kawa_ad.html	(from http://www.kawashima-pack.co.jp/profile-top/profile-top.html)
09:00:26	1782/1782	---M--	200	added ('OK')	image/gif	etag:%2219134328-6f6-a5849d40%22	http://www.kawashima-pack.co.jp/profile-top/attodetl.files/form.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/profile-top/attodetl.files/form.gif	(from http://www.kawashima-pack.co.jp/profile-top/profile-top.html)
09:00:28	4961/4961	---M--	200	added ('OK')	text/html	etag:%221913437f-1361-ebc62340%22	http://www.kawashima-pack.co.jp/profile-top/policy.html	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/profile-top/policy.html	(from http://www.kawashima-pack.co.jp/profile-top/profile-top.html)
09:00:29	14861/14861	---M--	200	added ('OK')	text/html	etag:%2219134322-3a0d-ebc62340%22	http://www.kawashima-pack.co.jp/profile-top/profile-2.html	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/profile-top/profile-2.html	(from http://www.kawashima-pack.co.jp/profile-top/profile-top.html)
09:00:30	13269/13269	---M--	200	added ('OK')	image/jpeg	etag:%2219134329-33d5-a5849d40%22	http://www.kawashima-pack.co.jp/profile-top/attodetl.files/goaisatsu2-0.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/profile-top/attodetl.files/goaisatsu2-0.jpg	(from http://www.kawashima-pack.co.jp/profile-top/profile-top.html)
09:00:32	43/43	---M--	200	added ('OK')	image/gif	etag:%2219134046-2b-63f3f240%22	http://www.kawashima-pack.co.jp/ayumi-top/attodetl.files/logo.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/ayumi-top/attodetl.files/logo.gif	(from http://www.kawashima-pack.co.jp/ayumi-top/ayumi-top.html)
09:00:32	35456/35456	---M--	200	added ('OK')	image/jpeg	etag:%221913432c-8a80-a5c1a640%22	http://www.kawashima-pack.co.jp/profile-top/attodetl.files/JapanPackAwards2009.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/profile-top/attodetl.files/JapanPackAwards2009.jpg	(from http://www.kawashima-pack.co.jp/profile-top/history.html)
