date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:15:01	41670/41670	U-----	200	untouched ('')	image/jpeg	etag:%2219134311-a2c6-9e2fc880%22	http://www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-700e.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-700e.jpg	(from http://www.kawashima-pack.co.jp/kbf-y-top-at/KBF-700e.html)
09:15:01	14470/14470	U-----	200	untouched ('')	image/jpeg	etag:%2219134310-3886-9e2fc880%22	http://www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-700e-2.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-700e-2.jpg	(from http://www.kawashima-pack.co.jp/kbf-y-top-at/KBF-700e.html)
09:15:01	43/43	U-----	200	untouched ('')	image/gif	etag:%221913431e-2b-a4aefdc0%22	http://www.kawashima-pack.co.jp/privacy-top/privacy.files/logo.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/privacy-top/privacy.files/logo.gif	(from http://www.kawashima-pack.co.jp/privacy-top/privacy-top.html)
09:15:01	1782/1782	U-----	200	untouched ('')	image/gif	etag:%221913431c-6f6-a4aefdc0%22	http://www.kawashima-pack.co.jp/privacy-top/privacy.files/form.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/privacy-top/privacy.files/form.gif	(from http://www.kawashima-pack.co.jp/privacy-top/privacy-top.html)
09:15:02	13/13	U-----	200	untouched ('OK')	application/x-javascript	etag:%221913431d-d-a4aefdc0%22	http://www.kawashima-pack.co.jp/privacy-top/privacy.files/getseal.js	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/privacy-top/privacy.files/getseal.js	(from http://www.kawashima-pack.co.jp/privacy-top/privacy-top.html)
09:15:02	48/48	U-----	200	untouched ('')	image/gif	etag:%22191341f8-30-930a63c0%22	http://www.kawashima-pack.co.jp/inquiry_e_ad/form_kawa_e_ad_files/dot-r.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/inquiry_e_ad/form_kawa_e_ad_files/dot-r.gif	(from http://www.kawashima-pack.co.jp/inquiry_e_ad/form_kawa_e_ad.html)
09:15:02	48/48	U-----	200	untouched ('')	image/gif	etag:%22191341f7-30-92fb2180%22	http://www.kawashima-pack.co.jp/inquiry_e_ad/form_kawa_e_ad_files/dot-g.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/inquiry_e_ad/form_kawa_e_ad_files/dot-g.gif	(from http://www.kawashima-pack.co.jp/inquiry_e_ad/form_kawa_e_ad.html)
09:15:02	43/43	U-----	200	untouched ('')	image/gif	etag:%2219134090-2b-7bacf1c0%22	http://www.kawashima-pack.co.jp/eng/company.files/logo.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/company.files/logo.gif	(from http://www.kawashima-pack.co.jp/eng/Outline.html)
09:15:03	465/465	U-----	200	untouched ('')	image/gif	etag:%221913408f-1d1-7bacf1c0%22	http://www.kawashima-pack.co.jp/eng/company.files/form.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/company.files/form.gif	(from http://www.kawashima-pack.co.jp/eng/Outline.html)
09:15:03	12094/12094	U-----	200	untouched ('OK')	text/html	etag:%2219134075-2f3e-7b422200%22	http://www.kawashima-pack.co.jp/eng/Chronology.html	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/Chronology.html	(from http://www.kawashima-pack.co.jp/eng/Outline.html)
09:15:03	62/62	U-----	200	untouched ('')	image/gif	etag:%221913408e-3e-7bacf1c0%22	http://www.kawashima-pack.co.jp/eng/company.files/dot1.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/company.files/dot1.gif	(from http://www.kawashima-pack.co.jp/eng/MD-M.html)
09:15:03	43/43	U-----	200	untouched ('')	image/gif	etag:%2219134095-2b-7bcb7640%22	http://www.kawashima-pack.co.jp/eng/company.files/spacer.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/company.files/spacer.gif	(from http://www.kawashima-pack.co.jp/eng/Outline.html)
09:15:04	8326/8326	U-----	200	untouched ('')	image/jpeg	etag:%2219134097-2086-7bcb7640%22	http://www.kawashima-pack.co.jp/eng/company.files/tr_spirit.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/company.files/tr_spirit.jpg	(from http://www.kawashima-pack.co.jp/eng/top.html)
09:15:04	1116/1116	U-----	200	untouched ('')	image/gif	etag:%2219134092-45c-7bbc3400%22	http://www.kawashima-pack.co.jp/eng/company.files/lo_spirit.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/company.files/lo_spirit.gif	(from http://www.kawashima-pack.co.jp/eng/top.html)
09:15:04	10780/10780	U-----	200	untouched ('')	image/jpeg	etag:%2219134098-2a1c-7bcb7640%22	http://www.kawashima-pack.co.jp/eng/company.files/tr_trust.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/company.files/tr_trust.jpg	(from http://www.kawashima-pack.co.jp/eng/top.html)
09:15:04	937/937	U-----	200	untouched ('')	image/gif	etag:%2219134093-3a9-7bbc3400%22	http://www.kawashima-pack.co.jp/eng/company.files/lo_trust.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/company.files/lo_trust.gif	(from http://www.kawashima-pack.co.jp/eng/top.html)
09:15:05	13844/13844	U-----	200	untouched ('')	image/jpeg	etag:%2219134096-3614-7bcb7640%22	http://www.kawashima-pack.co.jp/eng/company.files/tr_culture.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/company.files/tr_culture.jpg	(from http://www.kawashima-pack.co.jp/eng/top.html)
09:15:05	1183/1183	U-----	200	untouched ('')	image/gif	etag:%2219134091-49f-7bacf1c0%22	http://www.kawashima-pack.co.jp/eng/company.files/lo_culture.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/company.files/lo_culture.gif	(from http://www.kawashima-pack.co.jp/eng/top.html)
09:15:05	9971/9971	U-----	200	untouched ('')	image/jpeg	etag:%2219134099-26f3-7bdab880%22	http://www.kawashima-pack.co.jp/eng/company.files/tr_vision.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/company.files/tr_vision.jpg	(from http://www.kawashima-pack.co.jp/eng/top.html)
09:15:05	1104/1104	U-----	200	untouched ('')	image/gif	etag:%2219134094-450-7bbc3400%22	http://www.kawashima-pack.co.jp/eng/company.files/lo_vision.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/company.files/lo_vision.gif	(from http://www.kawashima-pack.co.jp/eng/top.html)
09:15:06	193/193	U-----	200	untouched ('')	image/gif	etag:%2219134130-c1-89256e40%22	http://www.kawashima-pack.co.jp/eng/img/bgline.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/img/bgline.gif	(from http://www.kawashima-pack.co.jp/eng/menu.html)
09:15:06	597/597	U-----	200	untouched ('')	image/gif	etag:%2219134131-255-89256e40%22	http://www.kawashima-pack.co.jp/eng/img/contents.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/img/contents.gif	(from http://www.kawashima-pack.co.jp/eng/menu.html)
09:15:06	10618/10618	U-----	200	untouched ('OK')	text/html	etag:%22191340a3-297a-7c364600%22	http://www.kawashima-pack.co.jp/eng/contents/KBF-6000G-s.html	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/contents/KBF-6000G-s.html	(from http://www.kawashima-pack.co.jp/eng/menu.html)
09:15:06	6967/6967	U-----	200	untouched ('')	image/jpeg	etag:%2219134149-1b37-89dc8940%22	http://www.kawashima-pack.co.jp/eng/img/sub02.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/img/sub02.jpg	(from http://www.kawashima-pack.co.jp/eng/menu.html)
09:15:07	8816/8816	U-----	200	untouched ('OK')	text/html	etag:%22191340ae-2270-7c640cc0%22	http://www.kawashima-pack.co.jp/eng/contents/KBF-7000E-s.html	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/contents/KBF-7000E-s.html	(from http://www.kawashima-pack.co.jp/eng/menu.html)
09:15:07	6754/6754	U-----	200	untouched ('')	image/jpeg	etag:%2219134147-1a62-89cd4700%22	http://www.kawashima-pack.co.jp/eng/img/sub01.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/img/sub01.jpg	(from http://www.kawashima-pack.co.jp/eng/menu.html)
09:15:07	12603/12603	U-----	200	untouched ('OK')	text/html	etag:%221913409c-313b-7c17c180%22	http://www.kawashima-pack.co.jp/eng/contents/GW-4KMC.html	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/contents/GW-4KMC.html	(from http://www.kawashima-pack.co.jp/eng/menu.html)
09:15:07	6458/6458	U-----	200	untouched ('')	image/jpeg	etag:%221913414b-193a-89dc8940%22	http://www.kawashima-pack.co.jp/eng/img/sub03.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/img/sub03.jpg	(from http://www.kawashima-pack.co.jp/eng/menu.html)
09:15:08	9000/9000	U-----	200	untouched ('OK')	text/html	etag:%221913409e-2328-7c2703c0%22	http://www.kawashima-pack.co.jp/eng/contents/KBC-92.html	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/contents/KBC-92.html	(from http://www.kawashima-pack.co.jp/eng/menu.html)
09:15:08	6490/6490	U-----	200	untouched ('')	image/jpeg	etag:%221913414d-195a-89ebcb80%22	http://www.kawashima-pack.co.jp/eng/img/sub04.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/img/sub04.jpg	(from http://www.kawashima-pack.co.jp/eng/menu.html)
09:15:08	2781/2781	U-----	200	untouched ('')	image/jpeg	etag:%221913414f-add-89ebcb80%22	http://www.kawashima-pack.co.jp/eng/img/sub05.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/img/sub05.jpg	(from http://www.kawashima-pack.co.jp/eng/menu.html)
09:15:08	4600/4600	U-----	200	untouched ('')	image/gif	etag:%221913412d-11f8-89162c00%22	http://www.kawashima-pack.co.jp/eng/img/addnew.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/img/addnew.gif	(from http://www.kawashima-pack.co.jp/eng/menu.html)
09:15:09	43/43	U-----	200	untouched ('')	image/gif	etag:%2219134086-2b-7b8e6d40%22	http://www.kawashima-pack.co.jp/eng/attopics.files/spacer.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/attopics.files/spacer.gif	(from http://www.kawashima-pack.co.jp/eng/attopics.html)
09:15:09	2613/2613	U-----	200	untouched ('')	image/gif	etag:%2219134083-a35-7b7f2b00%22	http://www.kawashima-pack.co.jp/eng/attopics.files/kawanavi.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/attopics.files/kawanavi.gif	(from http://www.kawashima-pack.co.jp/eng/attopics.html)
09:15:09	63244/63244	U-----	200	untouched ('')	image/jpeg	etag:%2219134084-f70c-7b7f2b00%22	http://www.kawashima-pack.co.jp/eng/attopics.files/newtop01.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/attopics.files/newtop01.jpg	(from http://www.kawashima-pack.co.jp/eng/attopics.html)
09:15:09	31414/31414	U-----	200	untouched ('OK')	text/html	etag:%22191340b6-7ab6-7c91d380%22	http://www.kawashima-pack.co.jp/eng/contents/PS_VFFS.html	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/contents/PS_VFFS.html	(from http://www.kawashima-pack.co.jp/eng/attopics.html)
09:15:10	21592/21592	U-----	200	untouched ('OK')	text/html	etag:%22191340b7-5458-7c91d380%22	http://www.kawashima-pack.co.jp/eng/contents/WS.html	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/contents/WS.html	(from http://www.kawashima-pack.co.jp/eng/attopics.html)
09:15:10	4374/4374	U-----	200	untouched ('')	image/gif	etag:%2219134088-1116-7b8e6d40%22	http://www.kawashima-pack.co.jp/eng/attopics.files/Top-Tate.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/attopics.files/Top-Tate.gif	(from http://www.kawashima-pack.co.jp/eng/attopics.html)
09:15:10	4002/4002	U-----	200	untouched ('')	image/gif	etag:%2219134089-fa2-7b9daf80%22	http://www.kawashima-pack.co.jp/eng/attopics.files/Top-Ue.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/attopics.files/Top-Ue.gif	(from http://www.kawashima-pack.co.jp/eng/attopics.html)
09:15:10	13231/13231	U-----	200	untouched ('OK')	text/html	etag:%22191340b5-33af-7c829140%22	http://www.kawashima-pack.co.jp/eng/contents/PS_HFFS.html	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/contents/PS_HFFS.html	(from http://www.kawashima-pack.co.jp/eng/attopics.html)
09:15:11	3742/3742	U-----	200	untouched ('')	image/gif	etag:%2219134082-e9e-7b7f2b00%22	http://www.kawashima-pack.co.jp/eng/attopics.files/H-pillow.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/attopics.files/H-pillow.gif	(from http://www.kawashima-pack.co.jp/eng/attopics.html)
09:15:11	616/616	U-----	200	untouched ('')	image/gif	etag:%221913408a-268-7b9daf80%22	http://www.kawashima-pack.co.jp/eng/attopics.files/topics.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/attopics.files/topics.gif	(from http://www.kawashima-pack.co.jp/eng/attopics.html)
09:15:11	64/64	U-----	200	untouched ('')	image/gif	etag:%2219134085-40-7b7f2b00%22	http://www.kawashima-pack.co.jp/eng/attopics.files/red.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/attopics.files/red.gif	(from http://www.kawashima-pack.co.jp/eng/attopics.html)
09:15:11	1300/1300	U-----	200	untouched ('')	image/gif	etag:%2219134081-514-7b7f2b00%22	http://www.kawashima-pack.co.jp/eng/attopics.files/copyright.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/eng/attopics.files/copyright.gif	(from http://www.kawashima-pack.co.jp/eng/attopics.html)
09:15:12	22934/22934	U-----	200	untouched ('')	image/jpeg	etag:%221913432e-5996-a5d0e880%22	http://www.kawashima-pack.co.jp/profile-top/attodetl.files/kawashima.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/profile-top/attodetl.files/kawashima.jpg	(from http://www.kawashima-pack.co.jp/profile-top/profile-2.html)
09:15:12	988/988	U-----	200	untouched ('')	image/jpeg	etag:%2219134330-3dc-a5e02ac0%22	http://www.kawashima-pack.co.jp/profile-top/attodetl.files/shikoku.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/profile-top/attodetl.files/shikoku.jpg	(from http://www.kawashima-pack.co.jp/profile-top/profile-2.html)
09:15:12	32113/32113	U-----	200	untouched ('')	image/jpeg	etag:%22191342dd-7d71-9baeea00%22	http://www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF-6000.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF-6000.jpg	(from http://www.kawashima-pack.co.jp/kbf-top-at/KBF-6000.html)
09:15:12	55367/55367	U-----	200	untouched ('')	image/jpeg	etag:%22191342e5-d847-9bdcb0c0%22	http://www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF6000-XR.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF6000-XR.jpg	(from http://www.kawashima-pack.co.jp/kbf-top-at/KBF-6000-XR.html)
09:15:13	11803/11803	U-----	200	untouched ('')	image/jpeg	etag:%22191342df-2e1b-9baeea00%22	http://www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF-6151G1.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF-6151G1.jpg	(from http://www.kawashima-pack.co.jp/kbf-top-at/KBF-6151G1.html)
09:15:13	14550/14550	U-----	200	untouched ('')	image/jpeg	etag:%22191342de-38d6-9baeea00%22	http://www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF-6100.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF-6100.jpg	(from http://www.kawashima-pack.co.jp/kbf-top-at/KBF-6100.html)
09:15:13	14714/14714	U-----	200	untouched ('')	image/jpeg	etag:%22191342db-397a-9b9fa7c0%22	http://www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF-2000.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF-2000.jpg	(from http://www.kawashima-pack.co.jp/kbf-top-at/KBF-2000.html)
09:15:13	19541/19541	U-----	200	untouched ('')	image/jpeg	etag:%22191342e1-4c55-9bbe2c40%22	http://www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF-6200.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF-6200.jpg	(from http://www.kawashima-pack.co.jp/kbf-top-at/KBF-6200.html)
09:15:14	23828/23828	U-----	200	untouched ('')	image/jpeg	etag:%22191342dc-5d14-9b9fa7c0%22	http://www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF-6.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF-6.jpg	(from http://www.kawashima-pack.co.jp/kbf-top-at/KBF-6.html)
09:15:14	19911/19911	U-----	200	untouched ('')	image/jpeg	etag:%22191342e4-4dc7-9bcd6e80%22	http://www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF-6K3.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF-6K3.jpg	(from http://www.kawashima-pack.co.jp/kbf-top-at/KBF-6K3.html)
09:15:14	15615/15615	U-----	200	untouched ('')	image/jpeg	etag:%22191342e2-3cff-9bbe2c40%22	http://www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF-63.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF-63.jpg	(from http://www.kawashima-pack.co.jp/kbf-top-at/KBF-63.html)
09:15:14	16755/16755	U-----	200	untouched ('')	image/jpeg	etag:%22191342e0-4173-9bbe2c40%22	http://www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF-6151G2.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF-6151G2.jpg	(from http://www.kawashima-pack.co.jp/kbf-top-at/KBF-6151G2.html)
09:15:15	12279/12279	U-----	200	untouched ('')	image/jpeg	etag:%22191342e3-2ff7-9bcd6e80%22	http://www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF-6391G2.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/KBF-6391G2.jpg	(from http://www.kawashima-pack.co.jp/kbf-top-at/KBF-6391G2.html)
09:15:15	8718/8718	U-----	200	untouched ('')	image/jpeg	etag:%22191342d8-220e-9b906580%22	http://www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/flex.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-top-at/attodetl.files/flex.jpg	(from http://www.kawashima-pack.co.jp/kbf-top-at/KBF-6391G2.html)
09:15:15	46277/46277	U-----	200	untouched ('')	image/jpeg	etag:%2219134317-b4c5-9e4e4d00%22	http://www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF70.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF70.jpg	(from http://www.kawashima-pack.co.jp/kbf-y-top-at/KBF-70.html)
09:15:15	35633/35633	U-----	200	untouched ('')	image/jpeg	etag:%221913430c-8b31-9e114400%22	http://www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-1000-b.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-1000-b.jpg	(from http://www.kawashima-pack.co.jp/kbf-y-top-at/KBF-1000-b.html)
09:15:16	30072/30072	U-----	200	untouched ('')	image/jpeg	etag:%221913430b-7578-9e114400%22	http://www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-1000-2.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-1000-2.jpg	(from http://www.kawashima-pack.co.jp/kbf-y-top-at/KBF-1000.html)
09:15:17	16948/16948	U-----	200	untouched ('')	image/jpeg	etag:%221913430d-4234-9e208640%22	http://www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-371.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-371.jpg	(from http://www.kawashima-pack.co.jp/kbf-y-top-at/KBF-371.html)
09:15:17	10265/10265	U-----	200	untouched ('')	image/jpeg	etag:%221913430f-2819-9e208640%22	http://www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-7001E.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-7001E.jpg	(from http://www.kawashima-pack.co.jp/kbf-y-top-at/KBF-7001E.html)
09:15:17	13024/13024	U-----	200	untouched ('')	image/jpeg	etag:%2219134313-32e0-9e3f0ac0%22	http://www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-7400Z.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-7400Z.jpg	(from http://www.kawashima-pack.co.jp/kbf-y-top-at/KBF-7400Z.html)
09:15:17	13568/13568	U-----	200	untouched ('')	image/jpeg	etag:%2219134315-3500-9e3f0ac0%22	http://www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-7500.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-7500.jpg	(from http://www.kawashima-pack.co.jp/kbf-y-top-at/KBF-7500.html)
09:15:18	15499/15499	U-----	200	untouched ('')	image/jpeg	etag:%2219134316-3c8b-9e4e4d00%22	http://www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-7502F.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-7502F.jpg	(from http://www.kawashima-pack.co.jp/kbf-y-top-at/KBF-7502F.html)
09:15:18	16857/16857	U-----	200	untouched ('')	image/jpeg	etag:%2219134312-41d9-9e2fc880%22	http://www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-71.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-71.jpg	(from http://www.kawashima-pack.co.jp/kbf-y-top-at/KBF-71.html)
09:15:19	18022/18022	U-----	200	untouched ('')	image/jpeg	etag:%2219134314-4666-9e3f0ac0%22	http://www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-750.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-y-top-at/attodetl.files/KBF-750.jpg	(from http://www.kawashima-pack.co.jp/kbf-y-top-at/KBF-750.html)
09:15:19	43/43	U-----	200	untouched ('')	image/gif	etag:%22191340e1-2b-7ab8cdc0%22	http://www.kawashima-pack.co.jp/gw-top-at/attodetl.files/logo.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/gw-top-at/attodetl.files/logo.gif	(from http://www.kawashima-pack.co.jp/gw-top-at/GW-22MC.html)
09:15:19	1782/1782	U-----	200	untouched ('')	image/gif	etag:%22191340dd-6f6-7aa98b80%22	http://www.kawashima-pack.co.jp/gw-top-at/attodetl.files/form.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/gw-top-at/attodetl.files/form.gif	(from http://www.kawashima-pack.co.jp/gw-top-at/GW-22MC.html)
09:15:19	15368/15368	U-----	200	untouched ('')	image/jpeg	etag:%22191340de-3c08-7aa98b80%22	http://www.kawashima-pack.co.jp/gw-top-at/attodetl.files/GW-22MC.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/gw-top-at/attodetl.files/GW-22MC.jpg	(from http://www.kawashima-pack.co.jp/gw-top-at/GW-22MC.html)
09:15:20	36331/36331	U-----	200	untouched ('')	image/jpeg	etag:%22191340df-8deb-7ab8cdc0%22	http://www.kawashima-pack.co.jp/gw-top-at/attodetl.files/GW-4KMC.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/gw-top-at/attodetl.files/GW-4KMC.jpg	(from http://www.kawashima-pack.co.jp/gw-top-at/GW-4KMC.html)
09:15:20	43/43	U-----	200	untouched ('')	image/gif	etag:%2219134071-2b-6580acc0%22	http://www.kawashima-pack.co.jp/dan-top-at/attodetl.files/logo.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/dan-top-at/attodetl.files/logo.gif	(from http://www.kawashima-pack.co.jp/dan-top-at/KBC-900.html)
09:15:20	18904/18904	U-----	200	untouched ('')	image/jpeg	etag:%22191340e0-49d8-7ab8cdc0%22	http://www.kawashima-pack.co.jp/gw-top-at/attodetl.files/KXG4000.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/gw-top-at/attodetl.files/KXG4000.jpg	(from http://www.kawashima-pack.co.jp/gw-top-at/KXG-4000.html)
09:15:21	1782/1782	U-----	200	untouched ('')	image/gif	etag:%221913406a-6f6-6552e600%22	http://www.kawashima-pack.co.jp/dan-top-at/attodetl.files/form.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/dan-top-at/attodetl.files/form.gif	(from http://www.kawashima-pack.co.jp/dan-top-at/KBC-900.html)
09:15:21	49663/49663	U-----	200	untouched ('')	image/jpeg	etag:%221913406e-c1ff-65716a80%22	http://www.kawashima-pack.co.jp/dan-top-at/attodetl.files/KBC-900.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/dan-top-at/attodetl.files/KBC-900.jpg	(from http://www.kawashima-pack.co.jp/dan-top-at/KBC-900.html)
09:15:21	41600/41600	U-----	200	untouched ('')	image/jpeg	etag:%221913406d-a280-65622840%22	http://www.kawashima-pack.co.jp/dan-top-at/attodetl.files/KBC-900-2.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/dan-top-at/attodetl.files/KBC-900-2.jpg	(from http://www.kawashima-pack.co.jp/dan-top-at/KBC-900.html)
